club_id,club_name,league_url,league_name
19297,TS Sporting,RSA.2,South African First Division
21109,Tshakhuma Tsha Madzivhandila,RSA.2,South African First Division
18824,Uthongathi,RSA.2,South African First Division
21095,Venda Football Acadamy,RSA.2,South African First Division
7079,Amazulu,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
18359,Baroka FC,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7083,Bidvest Wits,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7072,Black Leopards,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7071,Bloemfontein Celtic,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7100,Cape Town City,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
11913,Chippa United,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7077,Golden Arrows,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
18360,Highlands Park,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7081,Kaizer Chiefs,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7084,Mamelodi Sundowns,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7082,Maritzburg United,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7085,Orlando Pirates,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7099,Polokwane City,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
18615,Stellenbosch,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7080,SuperSport United,RSA.TELKOM_KNOCKOUT,South African Telkom Knockout
7072,Black Leopards,RSA.NEDBANK,South African Nedbank Cup
7078,Jomo Cosmos,RSA.NEDBANK,South African Nedbank Cup
21094,Platinum City Rovers,RSA.NEDBANK,South African Nedbank Cup
7096,Pretoria Univ,RSA.NEDBANK,South African Nedbank Cup
18825,Richards Bay,RSA.NEDBANK,South African Nedbank Cup
19297,TS Sporting,RSA.NEDBANK,South African Nedbank Cup
21109,Tshakhuma Tsha Madzivhandila,RSA.NEDBANK,South African Nedbank Cup
21095,Venda Football Acadamy,RSA.NEDBANK,South African Nedbank Cup
7071,Bloemfontein Celtic,RSA.MTN8,South African MTN 8 Cup
7100,Cape Town City,RSA.MTN8,South African MTN 8 Cup
7081,Kaizer Chiefs,RSA.MTN8,South African MTN 8 Cup
7084,Mamelodi Sundowns,RSA.MTN8,South African MTN 8 Cup
7082,Maritzburg United,RSA.MTN8,South African MTN 8 Cup
13317,Marumo Gallants,RSA.MTN8,South African MTN 8 Cup
7085,Orlando Pirates,RSA.MTN8,South African MTN 8 Cup
7080,SuperSport United,RSA.MTN8,South African MTN 8 Cup
17792,Abia Warriors,NGA.1,Nigerian Professional League
17793,Akwa United,NGA.1,Nigerian Professional League
20208,Dakkada FC,NGA.1,Nigerian Professional League
17797,Enugu Rangers,NGA.1,Nigerian Professional League
2227,Enyimba,NGA.1,Nigerian Professional League
18422,Gombe United,NGA.1,Nigerian Professional League
17801,Heartland,NGA.1,Nigerian Professional League
17802,Kano Pillars,NGA.1,Nigerian Professional League
18420,Katsina United,NGA.1,Nigerian Professional League
17803,Kwara United,NGA.1,Nigerian Professional League
17804,Lobi Stars,NGA.1,Nigerian Professional League
18182,MFM FC,NGA.1,Nigerian Professional League
17805,Nasarawa United,NGA.1,Nigerian Professional League
18184,Niger Tornadoes,NGA.1,Nigerian Professional League
18181,Plateau United,NGA.1,Nigerian Professional League
18421,Remo Stars,NGA.1,Nigerian Professional League
17795,Rivers United FC,NGA.1,Nigerian Professional League
17808,Sunshine Stars,NGA.1,Nigerian Professional League
17811,Wikki Tourists,NGA.1,Nigerian Professional League
21168,Accra Lions,GHA.1,Ghanaian Premier League
18603,Aduana Stars,GHA.1,Ghanaian Premier League
18606,Asante Kotoko,GHA.1,Ghanaian Premier League
18608,Ashanti Gold,GHA.1,Ghanaian Premier League
18602,Bechem United,GHA.1,Ghanaian Premier League
18604,Berekum Chelsea,GHA.1,Ghanaian Premier League
21167,Bibiani Gold Stars,GHA.1,Ghanaian Premier League
18990,Dreams F.C.,GHA.1,Ghanaian Premier League
18991,Eleven Wonders,GHA.1,Ghanaian Premier League
18594,Elmina Sharks,GHA.1,Ghanaian Premier League
18605,Great Olympics,GHA.1,Ghanaian Premier League
18597,Hearts of Oak,GHA.1,Ghanaian Premier League
18992,Karela,GHA.1,Ghanaian Premier League
20294,King Faisal Babes,GHA.1,Ghanaian Premier League
18609,Legon Cities,GHA.1,Ghanaian Premier League
18601,Medeama,GHA.1,Ghanaian Premier League
21169,RTU,GHA.1,Ghanaian Premier League
18667,Buildcon,ZAM.1,Zambian Super League
21107,Chambishi,ZAM.1,Zambian Super League
8051,Forest Rangers,ZAM.1,Zambian Super League
8053,Green Buffaloes,ZAM.1,Zambian Super League
18672,Green Eagles,ZAM.1,Zambian Super League
20766,Indeni,ZAM.1,Zambian Super League
8055,Kabwe Warriors,ZAM.1,Zambian Super League
21108,Kafue Celtic,ZAM.1,Zambian Super League
20120,Kansanshi Dynamos,ZAM.1,Zambian Super League
8057,Konkola Blades,ZAM.1,Zambian Super League
8058,Lusaka Dynamos,ZAM.1,Zambian Super League
18669,Nkana,ZAM.1,Zambian Super League
18671,Nkwazi,ZAM.1,Zambian Super League
8054,Power Dynamos,ZAM.1,Zambian Super League
19476,Prison Leopards,ZAM.1,Zambian Super League
8062,Red Arrows,ZAM.1,Zambian Super League
8061,Zanaco,ZAM.1,Zambian Super League
8063,Zesco United,ZAM.1,Zambian Super League
18639,AFC Leopards,KEN.1,Kenyan Premier League
18641,Bandari Mtwara,KEN.1,Kenyan Premier League
20761,Bidco United,KEN.1,Kenyan Premier League
8004,Gor Mahia,KEN.1,Kenyan Premier League
8305,KCB,KEN.1,Kenyan Premier League
18643,Kakamega Homeboys,KEN.1,Kenyan Premier League
18644,Kariobangi Sharks,KEN.1,Kenyan Premier League
8043,Mathare United,KEN.1,Kenyan Premier League
20762,Nairobi City Stars,KEN.1,Kenyan Premier League
18645,Nzoia United,KEN.1,Kenyan Premier League
18303,Police United,KEN.1,Kenyan Premier League
18648,Posta Rangers,KEN.1,Kenyan Premier League
18646,Sofapaka,KEN.1,Kenyan Premier League
21131,Talanta,KEN.1,Kenyan Premier League
8534,Tusker,KEN.1,Kenyan Premier League
8045,Ulinzi Stars,KEN.1,Kenyan Premier League
21132,Vihiga Bullets,KEN.1,Kenyan Premier League
18972,Wazito,KEN.1,Kenyan Premier League
8297,Black Rhinos,ZIM.1,Zimbabwean Premier Soccer League
19147,Bulawayo Chiefs,ZIM.1,Zimbabwean Premier Soccer League
18650,Bulawayo City FC,ZIM.1,Zimbabwean Premier Soccer League
8266,CAPS United,ZIM.1,Zimbabwean Premier Soccer League
18654,Chicken Inn,ZIM.1,Zimbabwean Premier Soccer League
21203,Cranborne Bullets,ZIM.1,Zimbabwean Premier Soccer League
19140,Dynamos,ZIM.1,Zimbabwean Premier Soccer League
18659,Harare City,ZIM.1,Zimbabwean Premier Soccer League
19150,Herentals,ZIM.1,Zimbabwean Premier Soccer League
8265,Highlanders,ZIM.1,Zimbabwean Premier Soccer League
18655,Kariba,ZIM.1,Zimbabwean Premier Soccer League
19978,Manica Diamonds F.C.,ZIM.1,Zimbabwean Premier Soccer League
18652,Ngezi Platinum,ZIM.1,Zimbabwean Premier Soccer League
19136,Platinum,ZIM.1,Zimbabwean Premier Soccer League
21204,Tenax,ZIM.1,Zimbabwean Premier Soccer League
18658,Triangle,ZIM.1,Zimbabwean Premier Soccer League
21205,Wha Wha FC,ZIM.1,Zimbabwean Premier Soccer League
18660,Yadah,ZIM.1,Zimbabwean Premier Soccer League
21170,Arua Hill SC,UGA.1,Ugandan Premier League
18618,Bright Stars,UGA.1,Ugandan Premier League
18621,Bul FC,UGA.1,Ugandan Premier League
18623,Busoga United,UGA.1,Ugandan Premier League
8715,Express,UGA.1,Ugandan Premier League
21171,Gaddafi,UGA.1,Ugandan Premier League
18625,KCCA,UGA.1,Ugandan Premier League
18841,Mbarara,UGA.1,Ugandan Premier League
18622,Onduparaka,UGA.1,Ugandan Premier League
7957,Police FC,UGA.1,Ugandan Premier League
8714,SC Villa,UGA.1,Ugandan Premier League
18627,Tooro United,UGA.1,Ugandan Premier League
18843,UPDF,UGA.1,Ugandan Premier League
18630,URA,UGA.1,Ugandan Premier League
18628,Vipers,UGA.1,Ugandan Premier League
20118,Wakiso Giants,UGA.1,Ugandan Premier League
